332,2015/12/25,18,17,38.817,0.009698404,-0.013334402
333,2015/12/25,18,17,38.852,0.011148558,-0.005639724
334,2015/12/25,18,17,38.885,0.011603788,-0.010340816
335,2015/12/25,18,17,38.918,0.012709143,-0.002391831
336,2015/12/25,18,17,38.951,0.003196204,-0.00652085
337,2015/12/25,18,17,38.985,-0.000878442,-0.000944695
338,2015/12/25,18,17,39.019,0.01598086,-0.009613847
339,2015/12/25,18,17,39.051,0.001750123,-0.011210182
340,2015/12/25,18,17,39.084,0.006046,-0.009218485
341,2015/12/25,18,17,39.118,0.010748,-0.000115281
342,2015/12/25,18,17,39.151,0.014256,-0.016221336
343,2015/12/25,18,17,39.184,0.012529,-0.011544219
344,2015/12/25,18,17,39.218,0.001699,-0.007447029
345,2015/12/25,18,17,39.251,0.01976,-0.005209874
346,2015/12/25,18,17,39.284,0.000969,-0.007828899
347,2015/12/25,18,17,39.318,0.009242,-0.008590204
348,2015/12/25,18,17,39.351,0.010763,-0.008677427
349,2015/12/25,18,17,39.384,-0.040887,-0.016815716
350,2015/12/25,18,17,39.419,0.009578,-0.008318237
351,2015/12/25,18,17,39.451,0.006655,-0.011391291
352,2015/12/25,18,17,39.487,0.01368,-0.00751914
353,2015/12/25,18,17,39.521,0.011238,-0.008271578
354,2015/12/25,18,17,39.552,0.002917,-0.009245286
355,2015/12/25,18,17,39.585,0.01072,-0.009618404
356,2015/12/25,18,17,39.618,0.007759,-0.015136394
357,2015/12/25,18,17,39.651,0.00286,0.002103268
358,2015/12/25,18,17,39.685,0.011132,-0.015123925
359,2015/12/25,18,17,39.718,0.003843,-0.014683577
360,2015/12/25,18,17,39.751,0.015585,-0.004468748
361,2015/12/25,18,17,39.784,0.003954,-0.015192046
362,2015/12/25,18,17,39.818,0.010484,-0.004905821
363,2015/12/25,18,17,39.852,0.001665,-0.011732694
364,2015/12/25,18,17,39.885,0.00702,-0.00944523
365,2015/12/25,18,17,39.917,0.008344,-0.01945847
366,2015/12/25,18,17,39.952,0.008987,-0.016481921
367,2015/12/25,18,17,39.985,0.003296,-0.017833591
368,2015/12/25,18,17,40.018,0.005125,-0.004077873
369,2015/12/25,18,17,40.051,0.00582,-0.009016007
370,2015/12/25,18,17,40.085,0.007413,-0.00219313
371,2015/12/25,18,17,40.118,-0.049274,-0.008957402
372,2015/12/25,18,17,40.151,0.005806,-0.008939539
373,2015/12/25,18,17,40.185,0.011631,-0.009471513
374,2015/12/25,18,17,40.219,0.00808,-0.004965862
375,2015/12/25,18,17,40.251,0.001838,-0.00983276
376,2015/12/25,18,17,40.284,0.001411,-0.017189052
377,2015/12/25,18,17,40.318,0.020556,-0.002729574
378,2015/12/25,18,17,40.352,0.022744,-0.019954059
379,2015/12/25,18,17,40.384,0.013483,-0.010437282
380,2015/12/25,18,17,40.418,0.018464,-0.008854721
381,2015/12/25,18,17,40.452,0.002236,-0.010475149
382,2015/12/25,18,17,40.485,0.015264,-0.007749885
383,2015/12/25,18,17,40.518,0.018901,-0.002774503
384,2015/12/25,18,17,40.552,0.008594,-0.011444803
385,2015/12/25,18,17,40.585,0.017764,-0.01298527
386,2015/12/25,18,17,40.618,0.018339,-0.010535202
387,2015/12/25,18,17,40.651,0.00761,-0.005925089
388,2015/12/25,18,17,40.692,0.007653,-0.012068668
389,2015/12/25,18,17,40.721,0.014098,0.003892207
390,2015/12/25,18,17,40.754,0.01595,-0.013251946
391,2015/12/25,18,17,40.784,0.007375,-0.010909865
392,2015/12/25,18,17,40.817,-0.000264,-0.008586769
393,2015/12/25,18,17,40.853,-0.001027,7.85472E-05
394,2015/12/25,18,17,40.885,0.003963,-0.021877877
395,2015/12/25,18,17,40.919,0.004151,-0.003358441
396,2015/12/25,18,17,40.951,0.007294,-0.013032217
397,2015/12/25,18,17,40.985,0.003925,-0.015611127
398,2015/12/25,18,17,41.019,0.008215,-0.010235236
399,2015/12/25,18,17,41.052,0.010235,-0.010081438
400,2015/12/25,18,17,41.113,0.012265,-0.000674386
401,2015/12/25,18,17,41.134,-0.009078,-0.012524164
402,2015/12/25,18,17,41.152,-0.000672,-0.005427848
403,2015/12/25,18,17,41.185,-0.184387,-0.008597477
